X,Y,OBJECTID,PARKINGMID,ASSETID,ASSETCODE,OWNER,INSTYR,INSTYRCONF,MAT,MATCONF,LOCGEN,ACCESSIBLE,DURATION,FDMID,PARTNER,ASSETSTAT,INSTDATE,LOCATION,MAINTBY,LEGACYID,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.566255813555827,44.664237744334272,58967,PKM8625,PKM8625,PKM,Halifax,,,,,Right-of-Way,,90,200002435,,In Service,,,Halifax,1B,,2016-10-07T14:05:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.568927890097676,44.666087182653591,58968,PKM8637,PKM8637,PKM,Halifax,,,,,Right-of-Way,,120,200000577,,In Service,,,Halifax,4B,,2018-03-09T12:28:59.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.588584992231425,44.636949370619455,58969,PKM8988,PKM8988,PKM,Halifax,,,,,Right-of-Way,,180,300002129,,In Service,,,Halifax,7,,2016-10-07T13:50:08.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572188348777594,44.643350451495635,58970,PKM8993,PKM8993,PKM,Halifax,,,,,Right-of-Way,,90,300001720,,In Service,,,Halifax,32A,,2016-10-07T13:07:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582497847067806,44.639910973959267,58971,PKM9117,PKM9117,PKM,Halifax,,,,,Right-of-Way,,120,700006003,,In Service,,,Halifax,7,,2016-10-07T13:29:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583237227021954,44.640094454094921,58972,PKM9135,PKM9135,PKM,Halifax,,,,,Right-of-Way,,120,300001954,,In Service,,,Halifax,34B,,2016-10-07T13:37:19.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569614290111332,44.642238732496125,58973,PKM8060,PKM8060,PKM,Halifax,,,,,Right-of-Way,,120,300001781,,In Service,,,Halifax,7B,,2016-10-07T13:09:09.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583499669832214,44.652734261421223,58974,PKM8095,PKM8095,PKM,Halifax,,,,,Right-of-Way,,90,300001055,,In Service,,,Halifax,3B,,2016-10-06T19:47:36.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57949102681004,44.651557093795532,58975,PKM9166,PKM9166,PKM,Halifax,,,,,Right-of-Way,,120,700004713,,In Service,,,Halifax,47B,,2016-10-06T19:48:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.566378598882118,44.666377972845417,58976,PKM8777,PKM8777,PKM,Halifax,,,,,Right-of-Way,,90,200002277,,In Service,,,Halifax,8A,,2016-10-07T14:02:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.581804123987951,44.639286456163553,58977,PKM8806,PKM8806,PKM,Halifax,,,,,Right-of-Way,,120,700004866,,In Service,,,Halifax,17A,,2016-10-07T13:27:51.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574153895856909,44.644568396848662,58978,PKM8869,PKM8869,PKM,Halifax,,,,,Right-of-Way,,90,300001647,,In Service,,,Halifax,11,,2016-10-07T13:15:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571209450120911,44.644264489568478,58979,PKM8832,PKM8832,PKM,Halifax,,,,,Right-of-Way,,120,300001687,,In Service,,,Halifax,50B,,2016-10-07T13:06:47.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575193259217038,44.645233014072218,58980,PKM8930,PKM8930,PKM,Halifax,,,,,Right-of-Way,,120,300001588,,In Service,,,Halifax,7A,,2016-10-07T13:17:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585441293877196,44.641701926178136,58981,PKM8445,PKM8445,PKM,Halifax,,,,,Right-of-Way,,120,300001889,,In Service,,,Halifax,21A,,2016-10-07T13:39:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574390975633435,44.649117401949212,58982,PKM8481,PKM8481,PKM,Halifax,,,,,Right-of-Way,,90,300001376,,In Service,,,Halifax,32B,,2016-10-06T19:50:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577541845238578,44.647976960681007,58983,PKM8509,PKM8509,PKM,Halifax,,,,,Right-of-Way,,120,700004736,,In Service,,,Halifax,60A,,2016-10-07T13:55:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.570750511622045,44.641946744248493,58984,PKM8541,PKM8541,PKM,Halifax,,,,,Right-of-Way,,120,300001816,,In Service,,,Halifax,13A,,2016-10-07T13:08:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567162480477144,44.666331575160314,58985,PKM8577,PKM8577,PKM,Halifax,,,,,Right-of-Way,,90,200000570,,In Service,,,Halifax,22B,,2016-10-07T14:00:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578196409856851,44.650839758538289,58986,PKM8673,PKM8673,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,22B,,2016-10-06T19:44:14.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.58550596000125,44.645592712913185,58987,PKM8701,PKM8701,PKM,Halifax,,,,,Right-of-Way,,120,700004802,,In Service,,,Halifax,61B,,2016-10-07T13:54:24.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574790029740512,44.64479687112285,58988,PKM8731,PKM8731,PKM,Halifax,,,,,Right-of-Way,,90,300001587,,In Service,,,Halifax,26A,,2016-10-07T13:17:44.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579716213790519,44.651709383206587,58989,PKM8802,PKM8802,PKM,Halifax,,,,,Right-of-Way,,120,700004713,,In Service,,,Halifax,51B,,2016-10-06T19:48:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584130273686931,44.638374554492955,58990,PKM8813,PKM8813,PKM,Halifax,,,,,Right-of-Way,,120,700004777,,In Service,,,Halifax,26B,,2016-10-07T13:35:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579968678114604,44.639453480427974,58991,PKM8844,PKM8844,PKM,Halifax,,,,,Right-of-Way,,120,700004774,,In Service,,,Halifax,4A,,2016-10-07T13:26:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583070863522913,44.641007752810793,58992,PKM9154,PKM9154,PKM,Halifax,,,,,Right-of-Way,,120,700006008,,In Service,,,Halifax,21,,2016-10-07T13:30:39.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578306708600707,44.649940771371455,58993,PKM8202,PKM8202,PKM,Halifax,,,,,Right-of-Way,,120,300001367,,In Service,,,Halifax,37B,,2016-10-06T19:43:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577295561323645,44.643925492552903,58994,PKM8267,PKM8267,PKM,Halifax,,,,,Right-of-Way,,120,300001716,,In Service,,,Halifax,33B,,2016-10-07T13:21:09.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583242481268059,44.640907365605223,58995,PKM8935,PKM8935,PKM,Halifax,,,,,Right-of-Way,,120,300001925,,In Service,,,Halifax,20,,2016-10-07T13:30:55.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573263266558357,44.647492675104942,58996,PKM8963,PKM8963,PKM,Halifax,,,,,Right-of-Way,,90,300001431,,In Service,,,Halifax,5,,2016-10-07T12:58:21.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577145884929315,44.64361831715965,58997,PKM7717,PKM7717,PKM,Halifax,,,,,Right-of-Way,,90,300001716,,In Service,,,Halifax,29,,2016-10-07T13:21:09.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585436206717738,44.637351122214646,58998,PKM8429,PKM8429,PKM,Halifax,,,,,Right-of-Way,,120,300002095,,In Service,,,Halifax,10B,,2016-10-07T13:49:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.565649548655415,44.666981739286527,58999,PKM9052,PKM9052,PKM,Halifax,,,,,Right-of-Way,,90,200000562,,In Service,,,Halifax,12A,,2016-10-07T14:03:45.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579123873675321,44.640744444556674,59000,PKM7526,PKM7526,PKM,Halifax,,,,,Right-of-Way,,120,700004781,,In Service,,,Halifax,18A,,2016-10-07T13:24:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.581227339100209,44.641798597190395,59001,PKM7553,PKM7553,PKM,Halifax,,,,,Right-of-Way,,300,300001845,,In Service,,,Halifax,10A,,2016-10-07T13:31:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.586195100774809,44.640473452825795,59002,PKM7585,PKM7585,PKM,Halifax,,,,,Right-of-Way,,120,300001919,,In Service,,,Halifax,44B,,2016-10-07T13:39:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584187003195446,44.642723814858236,59003,PKM7616,PKM7616,PKM,Halifax,,,,,Right-of-Way,,300,700004779,,In Service,,,Halifax,34B,,2016-10-07T13:33:44.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583882866877907,44.642558686794423,59004,PKM7645,PKM7645,PKM,Halifax,,,,,Right-of-Way,,300,700006011,,In Service,,,Halifax,41B,,2016-10-07T13:33:00.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585685422733754,44.645934221506664,59005,PKM7675,PKM7675,PKM,Halifax,,,,,Right-of-Way,,120,700004802,,In Service,,,Halifax,65B,,2016-10-07T13:54:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.5881054912957,44.638318138560479,59006,PKM7702,PKM7702,PKM,Halifax,,,,,Right-of-Way,,180,700004769,,In Service,,,Halifax,15B,,2016-10-07T13:42:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576021824810937,44.645673810377332,59007,PKM7740,PKM7740,PKM,Halifax,,,,,Right-of-Way,,90,300001535,,In Service,,,Halifax,21B,,2016-10-07T12:53:39.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578081342855484,44.64950069386164,59008,PKM7773,PKM7773,PKM,Halifax,,,,,Right-of-Way,,120,300001367,,In Service,,,Halifax,29A,,2016-10-06T19:43:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.587867645256239,44.637843394973679,59009,PKM7800,PKM7800,PKM,Halifax,,,,,Right-of-Way,,180,700004769,,In Service,,,Halifax,7B,,2016-10-07T13:42:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578326010701225,44.639106992080627,59010,PKM7831,PKM7831,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,8A,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.570669216783756,44.641840700796244,59011,PKM7868,PKM7868,PKM,Halifax,,,,,Right-of-Way,,90,300001816,,In Service,,,Halifax,6B,,2016-10-07T13:08:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580088939174942,44.639421149580187,59012,PKM7898,PKM7898,PKM,Halifax,,,,,Right-of-Way,,120,700004774,,In Service,,,Halifax,6A,,2016-10-07T13:26:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574096414458502,44.644974332472614,59013,PKM8142,PKM8142,PKM,Halifax,,,,,Right-of-Way,,90,300001575,,In Service,,,Halifax,18,,2016-10-07T13:16:19.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567841403812679,44.664616013496001,59014,PKM8233,PKM8233,PKM,Halifax,,,,,Right-of-Way,,90,200000597,,In Service,,,Halifax,3A,,2016-10-07T14:05:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57510414184928,44.644155484754343,59015,PKM8296,PKM8296,PKM,Halifax,,,,,Right-of-Way,,90,300001634,,In Service,,,Halifax,1A,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.570104376794362,44.645413357175009,59016,PKM8358,PKM8358,PKM,Halifax,,,,,Right-of-Way,,120,700002515,,In Service,,,Halifax,7A,,2016-10-07T13:04:52.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579132369042966,44.640765212632672,59017,PKM8389,PKM8389,PKM,Halifax,,,,,Right-of-Way,,120,700004781,,In Service,,,Halifax,18B,,2016-10-07T13:24:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571625488675068,44.642587707628387,59018,PKM8741,PKM8741,PKM,Halifax,,,,,Right-of-Way,,120,300001817,,In Service,,,Halifax,13B,,2016-10-07T13:08:00.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579627289560534,44.640179972793021,59019,PKM9020,PKM9020,PKM,Halifax,,,,,Right-of-Way,,300,300001960,,In Service,,,Halifax,1,,2016-10-07T13:25:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577841848407481,44.650129441642406,59020,PKM7940,PKM7940,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,16A,,2016-10-06T19:44:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.587008706724276,44.640983250775719,59021,PKM7997,PKM7997,PKM,Halifax,,,,,Right-of-Way,,120,700004848,,In Service,,,Halifax,33,,2016-10-07T13:39:49.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.593492061928814,44.647022498865205,59022,PKM8031,PKM8031,PKM,Halifax,,,,,Right-of-Way,,90,700004782,,In Service,,,Halifax,7A,,2016-10-07T13:57:08.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584858581006898,44.639661313126595,59023,PKM8760,PKM8760,PKM,Halifax,,,,,Right-of-Way,,120,300001985,,In Service,,,Halifax,44A,,2016-10-07T13:36:35.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585725884650778,44.640760053851487,59024,PKM9011,PKM9011,PKM,Halifax,,,,,Right-of-Way,,120,300001919,,In Service,,,Halifax,35A,,2016-10-07T13:39:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567506069903644,44.666214189911628,59025,PKM9038,PKM9038,PKM,Halifax,,,,,Right-of-Way,,90,200000570,,In Service,,,Halifax,1B,,2016-10-07T14:00:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577984021174245,44.644186675299643,59026,PKM7929,PKM7929,PKM,Halifax,,,,,Right-of-Way,,120,700006410,,In Service,,,Halifax,50A,,2016-10-07T13:21:33.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574321667015994,44.647846968512823,59027,PKM7959,PKM7959,PKM,Halifax,,,,,Right-of-Way,,90,300001441,,In Service,,,Halifax,35B,,2018-03-09T13:16:37.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.581925644486319,44.639254134171395,59028,PKM7990,PKM7990,PKM,Halifax,,,,,Right-of-Way,,120,700004866,,In Service,,,Halifax,19,,2016-10-07T13:27:51.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572534086075933,44.646573444630775,59029,PKM8015,PKM8015,PKM,Halifax,,,,,Right-of-Way,,90,300001489,,In Service,,,Halifax,1,,2016-10-07T12:57:11.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.593518893708037,44.647080194131192,59030,PKM8078,PKM8078,PKM,Halifax,,,,,Right-of-Way,,90,700004782,,In Service,,,Halifax,9A,,2016-10-07T13:57:08.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582603791677464,44.639704862845342,59031,PKM8607,PKM8607,PKM,Halifax,,,,,Right-of-Way,,120,700006001,,In Service,,,Halifax,6,,2016-10-07T13:29:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.565802608105102,44.666015361124572,59032,PKM8795,PKM8795,PKM,Halifax,,,,,Right-of-Way,,90,200002276,,In Service,,,Halifax,2B,,2016-10-07T14:03:58.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584884635743414,44.640622356856817,59033,PKM8824,PKM8824,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,11,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577921174138638,44.638842078488388,59034,PKM8855,PKM8855,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,1B,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569057490942022,44.639919154240069,59035,PKM8948,PKM8948,PKM,Halifax,2017,Moderate – Value based on good indication(s) from reliable source,,,Right-of-Way,,120,300001994,,In Service,,,Halifax,18,,2018-03-08T19:10:53.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584232744511382,44.638351076625163,59036,PKM9146,PKM9146,PKM,Halifax,,,,,Right-of-Way,,120,700004777,,In Service,,,Halifax,28A,,2016-10-07T13:35:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576961583870691,44.646814459900732,59037,PKM9143,PKM9143,PKM,Halifax,,,,,Right-of-Way,,120,300001483,,In Service,,,Halifax,52B,,2016-10-07T12:52:44.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580242174694426,44.651903315432008,59038,PKM9145,PKM9145,PKM,Halifax,,,,,Right-of-Way,,120,700004713,,In Service,,,Halifax,92A,,2016-10-06T19:48:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.56738688322838,44.6663103108732,59039,PKM9149,PKM9149,PKM,Halifax,,,,,Right-of-Way,,90,200000570,,In Service,,,Halifax,5,,2016-10-07T14:00:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585338169977533,44.637160317592532,59040,PKM9150,PKM9150,PKM,Halifax,,,,,Right-of-Way,,120,300002095,,In Service,,,Halifax,6B,,2016-10-07T13:49:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583082445501873,44.640623840385516,59041,PKM9151,PKM9151,PKM,Halifax,,,,,Right-of-Way,,120,300001925,,In Service,,,Halifax,16A,,2016-10-07T13:30:55.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585097120545775,44.641041328520508,59042,PKM9152,PKM9152,PKM,Halifax,,,,,Right-of-Way,,120,300001889,,In Service,,,Halifax,13A,,2016-10-07T13:39:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585301897802978,44.641431672044682,59043,PKM9153,PKM9153,PKM,Halifax,,,,,Right-of-Way,,120,300001889,,In Service,,,Halifax,17,,2016-10-07T13:39:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582358619876864,44.640334892258387,59044,PKM9155,PKM9155,PKM,Halifax,,,,,Right-of-Way,,120,300001924,,In Service,,,Halifax,26A,,2016-10-07T13:30:14.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580103749699042,44.641690777228519,59045,PKM9157,PKM9157,PKM,Halifax,,,,,Right-of-Way,,120,300001872,,In Service,,,Halifax,25,,2016-10-07T13:25:12.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573890619410072,44.644018692530501,59046,PKM9159,PKM9159,PKM,Halifax,,,,,Right-of-Way,,90,300001647,,In Service,,,Halifax,1B,,2016-10-07T13:15:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572097335964585,44.647399625784765,59047,PKM9161,PKM9161,PKM,Halifax,,,,,Right-of-Way,,90,300001468,,In Service,,,Halifax,6,,2016-10-07T12:59:01.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57230653472962,44.643554807351627,59048,PKM9162,PKM9162,PKM,Halifax,,,,,Right-of-Way,,90,300001720,,In Service,,,Halifax,36B,,2016-10-07T13:07:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.599707747026443,44.645214984971936,59049,PKM8086,PKM8086,PKM,Halifax,,,,,Right-of-Way,,30,300001597,,In Service,,,Halifax,8,,2016-10-07T13:57:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.5703410810751,44.645353185561589,59050,PKM8615,PKM8615,PKM,Halifax,,,,,Right-of-Way,,120,700002515,,In Service,,,Halifax,11,,2016-10-07T13:04:52.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.570279670445643,44.639602658092244,59051,PKM8863,PKM8863,PKM,Halifax,,,,,Right-of-Way,,90,300001969,,In Service,,,Halifax,4A,,2016-10-07T13:12:26.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.566960499675396,44.666867225875293,59052,PKM8708,PKM8708,PKM,Halifax,,,,,Right-of-Way,,120,200000566,,In Service,,,Halifax,13B,,2016-10-07T14:01:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572231043906406,44.646273119225278,59053,PKM8895,PKM8895,PKM,Halifax,,,,,Right-of-Way,,90,300001570,,In Service,,,Halifax,70B,,2016-10-07T13:03:17.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572257512766249,44.648028213560231,59054,PKM8955,PKM8955,PKM,Halifax,,,,,Right-of-Way,,90,300001417,,In Service,,,Halifax,3A,,2016-10-07T13:01:35.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.590406442352645,44.637617981336803,59055,PKM8983,PKM8983,PKM,Halifax,,,,,Right-of-Way,,180,700004773,,In Service,,,Halifax,20B,,2016-10-07T13:51:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583622919587512,44.638815075641624,59056,PKM9078,PKM9078,PKM,Halifax,,,,,Right-of-Way,,120,700004861,,In Service,,,Halifax,29,,2016-10-07T13:28:51.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.587374560895093,44.641670788625945,59057,PKM9112,PKM9112,PKM,Halifax,,,,,Right-of-Way,,120,700004847,,In Service,,,Halifax,43A,,2016-10-07T13:40:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575613853128011,44.644742690724499,59058,PKM9142,PKM9142,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,9B,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582344878347953,44.639619165752791,59059,PKM9173,PKM9173,PKM,Halifax,,,,,Right-of-Way,,120,700006003,,In Service,,,Halifax,3B,,2016-10-07T13:29:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567056906871684,44.665297793900422,59060,PKM7502,PKM7502,PKM,Halifax,,,,,Right-of-Way,,90,200000596,,In Service,,,Halifax,11,,2018-03-09T12:35:38.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578392092570148,44.639245441804299,59061,PKM7844,PKM7844,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,10A,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.5686097625196,44.640881340376964,59062,PKM7874,PKM7874,PKM,Halifax,,,,,Right-of-Way,,90,300001898,,In Service,,,Halifax,5A,,2016-10-07T13:10:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57526275288744,44.647846204791982,59063,PKM8309,PKM8309,PKM,Halifax,,,,,Right-of-Way,,90,300001448,,In Service,,,Halifax,30A,,2016-10-07T12:46:38.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571260266918216,44.646780231167519,59064,PKM8648,PKM8648,PKM,Halifax,,,,,Right-of-Way,,90,300001467,,In Service,,,Halifax,2,,2016-10-07T12:59:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574509707761166,44.645290624197017,59065,PKM7904,PKM7904,PKM,Halifax,,,,,Right-of-Way,,90,300001576,,In Service,,,Halifax,21,,2016-10-07T13:17:09.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580241386871919,44.64979915818472,59066,PKM7935,PKM7935,PKM,Halifax,,,,,Right-of-Way,,90,700004715,,In Service,,,Halifax,5B,,2016-10-06T19:44:50.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.570911141174612,44.64328426911996,59067,PKM7967,PKM7967,PKM,Halifax,,,,,Right-of-Way,,90,300001719,,In Service,,,Halifax,1,,2016-10-07T13:07:35.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585219287831151,44.645062309092935,59068,PKM7514,PKM7514,PKM,Halifax,,,,,Right-of-Way,,120,700004802,,In Service,,,Halifax,55A,,2016-10-07T13:54:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57220475740457,44.647936886823629,59069,PKM8991,PKM8991,PKM,Halifax,,,,,Right-of-Way,,90,300001417,,In Service,,,Halifax,1A,,2016-10-07T13:01:35.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571315133320823,44.644481351975834,59070,PKM8996,PKM8996,PKM,Halifax,,,,,Right-of-Way,,120,300001687,,In Service,,,Halifax,52A,,2016-10-07T13:06:47.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.56556764206443,44.667074987187185,59071,PKM8997,PKM8997,PKM,Halifax,,,,,Right-of-Way,,90,200000562,,In Service,,,Halifax,5B,,2016-10-07T14:03:45.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
